org_profile_link,count_person,avg_word_length,median_word_length
/company/alcatel-lucent?trk=ppro_cprof,6448,187.7059553349876,162
/company/starbucks?trk=ppro_cprof,6359,176.16118886617392,151
/company/booz-allen-hamilton?trk=ppro_cprof,6327,189.15141457246722,165
/company/keller-williams-realty-inc?trk=ppro_cprof,6273,201.5549179021202,177
/company/hp-enterprise-services?trk=ppro_cprof,6107,185.0507614213198,160
/company/verizon-wireless?trk=ppro_cprof,5932,178.00792312879298,151
/company/adp?trk=ppro_cprof,5916,179.59043272481406,155
/company/at&t-mobility?trk=ppro_cprof,5827,184.77140895829757,160
/company/general-motors?trk=ppro_cprof,5797,184.999137484906,158
/company/johnson-&-johnson?trk=ppro_cprof,5742,185.05451062347615,160
/company/kaiser-permanente?trk=ppro_cprof,5689,185.55528212339604,161
/company/morgan-stanley?trk=ppro_cprof,5629,188.04387990762126,163
/company/morgan-stanley-wealth-management?trk=ppro_cprof,5580,190.57706093189964,169
/company/ups?trk=ppro_cprof,5521,182.06321318601704,156
/company/fidelity-investments?trk=ppro_cprof,5515,181.70988213961922,157
/company/ford-motor-company?trk=ppro_cprof,5509,184.30277727355238,161
/company/northwestern-mutual?trk=ppro_cprof,5445,172.3783287419651,145
/company/abbott-?trk=ppro_cprof,5369,182.49897560067052,156
/company/american-express?trk=ppro_cprof,5296,185.49660120845923,160
/company/enterprise-rent-a-car?trk=ppro_cprof,5266,174.9568932776301,151
/company/saic?trk=ppro_cprof,5202,188.86697424067665,165
/company/verizon-enterprise?trk=ppro_cprof,5125,185.52546341463415,161
/company/nortel-networks?trk=ppro_cprof,4981,188.91608110821122,165
/company/sun-microsystems_1062?trk=ppro_cprof,4864,188.34806743421052,165
/company/sears-holdings-corporation?trk=ppro_cprof,4846,178.79096161782914,154
/company/state_farm?trk=ppro_cprof,4820,179.6143153526971,156
/company/university-of-phoenix?trk=ppro_cprof,4789,191.31718521612027,167
/company/nordstrom?trk=ppro_cprof,4787,174.75496135366618,150
/company/t-mobile?trk=ppro_cprof,4771,181.29909872144205,156
/company/infosys?trk=ppro_cprof,4758,195.48907103825135,173
/company/tata-consultancy-services?trk=ppro_cprof,4734,198.97444021968738,177
/company/cognizant-technology-solutions?trk=ppro_cprof,4717,199.67818528725886,180
/company/procter-&-gamble?trk=ppro_cprof,4668,186.80227077977722,159
/company/metlife?trk=ppro_cprof,4662,190.53453453453454,169
/company/glaxosmithkline?trk=ppro_cprof,4652,182.55438521066208,158
/company/the-walt-disney-company?trk=ppro_cprof,4645,189.9466092572659,161
/company/emc?trk=ppro_cprof,4559,185.45404694011845,159
/company/university-of-minnesota?trk=ppro_cprof,4530,182.1242825607064,155
/company/siemens?trk=ppro_cprof,4465,188.35677491601345,163
/company/thomson-reuters_1400?trk=ppro_cprof,4437,185.4985350462024,160
/company/new-york-life-insurance-company?trk=ppro_cprof,4408,193.84437386569874,176
/company/walgreens?trk=ppro_cprof,4408,178.0918784029038,153
/company/us-bank?trk=ppro_cprof,4356,176.65197428833793,152
/company/lowe's-home-improvement?trk=ppro_cprof,4336,177.0366697416974,153
/company/raytheon?trk=ppro_cprof,4319,188.7291039592498,163
/company/allstate?trk=ppro_cprof,4301,182.65147640083703,157
/company/ameriprise-financial-services-inc?trk=ppro_cprof,4274,175.61394478240524,153
/company/marriott-international?trk=ppro_cprof,4260,181.09225352112676,157
/company/texas-instruments?trk=ppro_cprof,4192,187.27934160305344,161
/company/university-of-washington?trk=ppro_cprof,4190,185.51169451073986,161
/company/unisys?trk=ppro_cprof,4185,189.73285543608125,166
/company/honeywell?trk=ppro_cprof,4158,183.83694083694084,159
/company/prudential-financial?trk=ppro_cprof,4136,186.00145067698259,163
/company/urs-corporation?trk=ppro_cprof,4027,187.14601440278122,164
/company/aerotek?trk=ppro_cprof,4015,176.45952677459528,155
/company/google?trk=ppro_cprof,3955,184.51074589127685,159
/company/comcast?trk=ppro_cprof,3894,183.06214689265536,156
/company/robert-half-international?trk=ppro_cprof,3890,189.08380462724935,167
/company/american-red-cross?trk=ppro_cprof,3874,185.53355704697987,159
/company/mcdonald's-corporation?trk=ppro_cprof,3868,177.4607032057911,152
/company/jcpenney?trk=ppro_cprof,3854,177.504151530877,151
/company/unitedhealth-group?trk=ppro_cprof,3831,180.25920125293658,156
/company/amazon?trk=ppro_cprof,3783,182.39862542955328,156
/company/merrilllynch?trk=ppro_cprof,3783,198.35976738038593,175
/company/bristol-myers-squibb?trk=ppro_cprof,3779,183.38184704948398,160
/company/coldwell-banker?trk=ppro_cprof,3773,203.0999204876756,176
/company/capital-one?trk=ppro_cprof,3740,179.82192513368983,155
/company/army-national-guard?trk=ppro_cprof,3705,182.53900134952767,157
/company/university-of-michigan?trk=ppro_cprof,3696,185.3555194805195,159
/company/department-of-veterans-affairs?trk=ppro_cprof,3686,185.85946825827455,161
/company/bp?trk=ppro_cprof,3676,186.40587595212187,162
/company/bae-systems?trk=ppro_cprof,3650,184.1931506849315,160
/company/peace-corps?trk=ppro_cprof,3628,185.1447078280044,160
/company/penn-state-university?trk=ppro_cprof,3614,188.05838406198117,163
/company/novartis?trk=ppro_cprof,3576,178.99217002237137,154
/company/united-states-department-of-defense?trk=ppro_cprof,3572,190.94232922732363,166
/company/capgemini?trk=ppro_cprof,3556,196.84814398200226,176
/company/university-of-southern-california?trk=ppro_cprof,3546,194.07868020304568,168
/company/yahoo?trk=ppro_cprof,3501,191.7657812053699,165
/company/ericsson?trk=ppro_cprof,3493,189.7910105926138,164
/company/aetna?trk=ppro_cprof,3487,182.57384571264697,156
/company/cvs-caremark-corporation?trk=ppro_cprof,3460,178.65173410404626,154
/company/liberty-mutual-insurance?trk=ppro_cprof,3451,175.86670530281077,151
/company/philips?trk=ppro_cprof,3422,182.96288720046755,159
/company/l-3-communications?trk=ppro_cprof,3403,185.5509844255069,162
/company/gehealthcare?trk=ppro_cprof,3397,182.19105092728879,157
/company/walt-disney-world?trk=ppro_cprof,3371,184.7285671907446,155
/company/michigan-state-university?trk=ppro_cprof,3287,184.6264070581077,160
/company/johnson-controls?trk=ppro_cprof,3280,183.10213414634146,159
/company/aig?trk=ppro_cprof,3265,186.41133231240428,161
/company/the-ohio-state-university?trk=ppro_cprof,3264,183.87254901960785,156
/company/sap?trk=ppro_cprof,3254,195.66717885679165,170
/company/eastman-kodak?trk=ppro_cprof,3206,186.61883967560823,160
/company/uc-berkeley?trk=ppro_cprof,3203,190.29066500156102,163
/company/kellyservices?trk=ppro_cprof,3187,176.50109821148416,154
/company/remax?trk=ppro_cprof,3178,201.55254877281308,179
/company/new-york-university?trk=ppro_cprof,3173,202.8005042546486,178
/company/hsbc?trk=ppro_cprof,3165,176.13744075829385,152
/company/nbcuniversal-inc.?trk=ppro_cprof,3155,198.61711568938193,171
/company/gecapital?trk=ppro_cprof,3145,179.6368839427663,154
/company/viacom?trk=ppro_cprof,3134,197.68634333120613,169
/company/time-warner-cable?trk=ppro_cprof,3131,181.54136058767168,155
/company/gap-inc.?trk=ppro_cprof,3130,177.43099041533546,152
/company/symantec?trk=ppro_cprof,3123,187.87736151136727,162
/company/ucla?trk=ppro_cprof,3108,194.21396396396398,169
/company/cbre?trk=ppro_cprof,3101,187.69719445340212,162
/company/stanford-university?trk=ppro_cprof,3096,193.093669250646,167
/company/purdue-university?trk=ppro_cprof,3082,185.69695003244647,160
/company/eli-lilly-and-company?trk=ppro_cprof,3062,185.43109079033312,159
/company/theuniversityoftexasataustin-?trk=ppro_cprof,3061,186.5877164325384,162
/company/sanofi-?trk=ppro_cprof,3030,179.88580858085808,153
/company/chrysler?trk=ppro_cprof,3023,181.94244128349322,158
/company/j-p-morgan?trk=ppro_cprof,3002,181.40139906728848,156
/company/baxter-healthcare?trk=ppro_cprof,3001,182.04598467177607,156
/company/medtronic?trk=ppro_cprof,3001,181.98467177607463,155
/company/university-of-florida?trk=ppro_cprof,2982,188.86217303822937,164
/company/arizona-state-university?trk=ppro_cprof,2974,190.3322125084062,164
/company/pnc-bank?trk=ppro_cprof,2973,175.80457450386814,152
/company/coldwell-banker-residential-brokerage?trk=ppro_cprof,2962,204.7373396353815,180
/company/pepsico?trk=ppro_cprof,2955,182.38950930626058,157
/company/ymca?trk=ppro_cprof,2950,180.19728813559323,154
/company/the-coca-cola-company?trk=ppro_cprof,2944,184.5023777173913,156
/company/cigna?trk=ppro_cprof,2923,179.80670543961682,156
/company/circuit-city?trk=ppro_cprof,2902,176.92281185389388,151
/company/qwest?trk=ppro_cprof,2891,184.7301971636112,160
/company/bearingpoint?trk=ppro_cprof,2873,190.86912634876435,167
/company/suntrust-bank?trk=ppro_cprof,2869,176.7605437434646,153
/company/goldman-sachs?trk=ppro_cprof,2844,184.4483122362869,160
/company/aflac?trk=ppro_cprof,2840,182.8961267605634,157
/company/nationwide-insurance?trk=ppro_cprof,2820,181.39007092198582,156
/company/kohls-department-stores?trk=ppro_cprof,2816,173.85973011363637,147
/company/farmers-insurance?trk=ppro_cprof,2802,181.14061384725196,154
/company/h&r-block?trk=ppro_cprof,2800,174.86035714285714,148
/company/bny-mellon?trk=ppro_cprof,2785,178.90951526032316,152
/company/ca-technologies?trk=ppro_cprof,2782,188.5567936736161,163
/company/itt-technical-institute?trk=ppro_cprof,2777,189.30500540151243,163
/company/columbia-university?trk=ppro_cprof,2767,196.46620889049512,169
/company/staples?trk=ppro_cprof,2762,173.93700217233888,149
/company/abercrombie-&-fitch?trk=ppro_cprof,2749,174.39723535831212,150
/company/aol?trk=ppro_cprof,2730,190.0040293040293,164
/company/university-of-wisconsin-madison?trk=ppro_cprof,2707,185.5408200960473,162
/company/boston-scientific?trk=ppro_cprof,2705,182.3493530499076,158
/company/fluor?trk=ppro_cprof,2688,189.7734375,163
/company/aon-hewitt?trk=ppro_cprof,2688,179.0093005952381,154
/company/3m?trk=ppro_cprof,2682,183.52945563012676,154
/company/saicinc?trk=ppro_cprof,2679,191.6215005599104,169
/company/ncr-corporation?trk=ppro_cprof,2661,185.3848177376926,158
/company/texas-a&m-university?trk=ppro_cprof,2645,185.22873345935727,163
/company/chevron?trk=ppro_cprof,2634,189.26044039483676,165
/company/genentech?trk=ppro_cprof,2634,182.34168564920273,156
/company/the-hartford?trk=ppro_cprof,2618,176.74598930481284,152
/company/convergys?trk=ppro_cprof,2614,182.36342769701608,156
/company/amgen?trk=ppro_cprof,2601,181.29950019223375,155
/company/harvard-university?trk=ppro_cprof,2581,199.0902750871755,172
/company/us-census-bureau?trk=ppro_cprof,2575,182.25669902912622,155
/company/colorado-state-university?trk=ppro_cprof,2559,185.09066041422432,161
/company/ubs?trk=ppro_cprof,2551,186.39357114856918,162
/company/charles-schwab?trk=ppro_cprof,2548,185.388147566719,162
/company/credit-suisse?trk=ppro_cprof,2541,185.42778433687525,160
/company/travelers?trk=ppro_cprof,2537,177.43003547497042,152
/company/u.s.-department-of-state?trk=ppro_cprof,2537,193.49349625541979,168
/company/university-of-california-at-san-diego?trk=ppro_cprof,2525,185.82455445544554,161
/company/university-of-maryland?trk=ppro_cprof,2508,191.39194577352472,166
/company/nike?trk=ppro_cprof,2507,182.9078579976067,158
/company/cardinal-health?trk=ppro_cprof,2506,177.96608140462888,154
/company/victoria's-secret?trk=ppro_cprof,2503,173.13823411905713,148
/company/u.s.-coast-guard?trk=ppro_cprof,2457,193.02971102971102,168
/company/qualcomm?trk=ppro_cprof,2455,187.97678207739307,160
/company/aramark?trk=ppro_cprof,2455,176.88391038696537,151
/company/exxonmobil?trk=ppro_cprof,2439,189.24846248462484,163
/company/rutgers-university?trk=ppro_cprof,2439,187.9220992209922,160
/company/aecom_15656?trk=ppro_cprof,2435,189.6394250513347,169
/company/university-of-illinois-at-urbana-champaign?trk=ppro_cprof,2434,183.1417419884963,159
/company/devry-university?trk=ppro_cprof,2422,184.6081750619323,161
/company/north-carolina-state-university?trk=ppro_cprof,2416,185.7942880794702,161
/company/wells-fargo-advisors?trk=ppro_cprof,2414,189.61681855840928,161
/company/intuit?trk=ppro_cprof,2400,187.565,160
/company/u.s.-house-of-representatives?trk=ppro_cprof,2398,197.34695579649707,171
/company/jacobs?trk=ppro_cprof,2392,187.939381270903,164
/company/schlumberger?trk=ppro_cprof,2347,182.4324669791223,157
/company/fifth-third-bank?trk=ppro_cprof,2344,175.88566552901023,153
/company/usps?trk=ppro_cprof,2325,186.3789247311828,160
/company/radioshack?trk=ppro_cprof,2324,180.70998278829603,153
/company/lexisnexis?trk=ppro_cprof,2317,185.13897280966768,160
/company/american-airlines?trk=ppro_cprof,2314,184.3837510803803,158
/company/kforce?trk=ppro_cprof,2311,187.6897446992644,167
/company/mit?trk=ppro_cprof,2311,191.22501081782778,166
/company/xerox-service?trk=ppro_cprof,2310,184.96190476190475,158
/company/astrazeneca?trk=ppro_cprof,2308,180.00303292894282,154
/company/mckesson?trk=ppro_cprof,2308,182.51083188908146,159
/company/td?trk=ppro_cprof,2300,174.3891304347826,150
/company/avaya?trk=ppro_cprof,2290,182.68733624454148,159
/company/manpowergroup?trk=ppro_cprof,2284,183.19133099824867,159
/company/massmutual-financial-group?trk=ppro_cprof,2284,188.95884413309983,171
/company/edward-jones?trk=ppro_cprof,2276,184.15509666080843,159
/company/hilton-worldwide?trk=ppro_cprof,2265,181.2203090507726,155
/company/century-21?trk=ppro_cprof,2240,196.20133928571428,169
/company/office-depot?trk=ppro_cprof,2236,176.69364937388193,153
/company/eaton-corporation?trk=ppro_cprof,2233,180.30273175100763,156
/company/wipro-technologies?trk=ppro_cprof,2216,207.93050541516246,185
/company/ch2m-hill?trk=ppro_cprof,2209,188.32865550022635,166
/company/general-dynamics?trk=ppro_cprof,2206,189.87171350861288,165
/company/uc-davis?trk=ppro_cprof,2193,185.51709986320108,162
/company/mondelez-international?trk=ppro_cprof,2188,181.65036563071297,156
/company/georgia-institute-of-technology?trk=ppro_cprof,2180,182.70825688073396,159
/company/caterpillar-inc?trk=ppro_cprof,2167,184.5842178126442,160
/company/united-states-army-reserve?trk=ppro_cprof,2163,189.08183079056866,161
/company/caci-international-inc?trk=ppro_cprof,2160,184.0402777777778,160
/company/university-of-pennsylvania?trk=ppro_cprof,2159,190.707271885132,165
/company/comcast-cable?trk=ppro_cprof,2156,181.1887755102041,153
/company/deutsche-bank?trk=ppro_cprof,2152,189.17193308550185,165
/company/barnes-&-noble?trk=ppro_cprof,2151,181.13389121338912,154
/company/adobe?trk=ppro_cprof,2147,189.03074056823473,163
/company/clear-channel-radio?trk=ppro_cprof,2139,189.58485273492286,162
/company/boston-university?trk=ppro_cprof,2130,184.3262910798122,157
/company/american-cancer-society?trk=ppro_cprof,2126,181.359830667921,155
/company/cgi?trk=ppro_cprof,2126,184.0423330197554,157
/company/the-university-of-arizona?trk=ppro_cprof,2103,192.37327627199238,166
/company/paychex?trk=ppro_cprof,2102,187.91912464319697,166
/company/first-data-corporation?trk=ppro_cprof,2101,181.2893860066635,157
/company/george-washington-university?trk=ppro_cprof,2090,196.36411483253588,168
/company/northwestern-university?trk=ppro_cprof,2085,186.38561151079136,160
/company/level-3-communications?trk=ppro_cprof,2083,185.9097455592895,161
/company/pitney-bowes?trk=ppro_cprof,2083,181.99807969275085,157
/company/delphi?trk=ppro_cprof,2082,181.89337175792508,154
/company/brigham-young-university?trk=ppro_cprof,2077,180.3033220991815,154
/company/united-airlines?trk=ppro_cprof,2067,185.71214320270923,160
/company/mary-kay-inc?trk=ppro_cprof,2064,182.01453488372093,158
/company/amd?trk=ppro_cprof,2064,188.71753875968992,162
/company/kroger?trk=ppro_cprof,2062,175.53588748787584,149
/company/kbr-inc?trk=ppro_cprof,2055,187.73576642335766,163
/company/dupont?trk=ppro_cprof,2054,185.2346640701071,155
/company/vector-marketing?trk=ppro_cprof,2053,178.56307842182173,155
/company/avon?trk=ppro_cprof,2051,185.04339346660166,157
/company/grant-thornton-llp?trk=ppro_cprof,2038,183.11236506378802,160
/company/university-of-illinois-at-chicago?trk=ppro_cprof,2036,189.7779960707269,165
/company/humana?trk=ppro_cprof,2031,181.01181683899557,156
/company/cornell-university?trk=ppro_cprof,2030,189.96847290640395,164
/company/general-dynamics-information-technology?trk=ppro_cprof,2030,182.5128078817734,157
/company/dow-chemical?trk=ppro_cprof,2028,180.34418145956607,154
/company/fiserv?trk=ppro_cprof,2023,178.94809688581316,155
/company/nokia?trk=ppro_cprof,2016,190.1984126984127,168
/company/mahindra-satyam?trk=ppro_cprof,2012,211.17743538767397,192
/company/hcl-technologies?trk=ppro_cprof,2010,202.18805970149253,180
/company/university-of-pittsburgh?trk=ppro_cprof,2009,192.4614235938278,171
/company/wellpoint?trk=ppro_cprof,1999,179.15007503751875,153
/company/ebay?trk=ppro_cprof,1995,193.79598997493736,170
/company/electronic-arts?trk=ppro_cprof,1992,189.8644578313253,163
/company/the-church-of-jesus-christ-of-latter-day-saints--?trk=ppro_cprof,1980,181.26262626262627,156
/company/cox-communications?trk=ppro_cprof,1979,185.41384537645274,159
/company/sodexo?trk=ppro_cprof,1968,178.4939024390244,155
/company/halliburton?trk=ppro_cprof,1965,186.32773536895675,161
/company/ntt-data?trk=ppro_cprof,1963,191.13601630157922,165
/company/national-institutes-of-health?trk=ppro_cprof,1951,191.4218349564326,165
/company/blockbuster?trk=ppro_cprof,1945,179.4987146529563,153
/company/us-department-of-homeland-security?trk=ppro_cprof,1938,199.72755417956657,176
/company/siemens-healthcare?trk=ppro_cprof,1927,179.57810067462376,155
/company/delta-air-lines?trk=ppro_cprof,1924,180.91372141372142,155
/company/officemax?trk=ppro_cprof,1915,178.577545691906,152
/company/wells-fargo-home-mortgage?trk=ppro_cprof,1914,180.66562173458726,154
/company/spherion?trk=ppro_cprof,1914,184.11024033437826,158
/company/dyncorp-international?trk=ppro_cprof,1910,188.56753926701572,166
/company/fedex?trk=ppro_cprof,1909,184.03771608171817,157
/company/fannie-mae-corporation_19722?trk=ppro_cprof,1908,188.72222222222223,162
/company/university-of-north-carolina-at-chapel-hill?trk=ppro_cprof,1908,191.58018867924528,170
/company/applied-materials?trk=ppro_cprof,1900,186.5521052631579,162
/company/amoura-rose-beauty?trk=ppro_cprof,1897,186.69109119662625,159
/company/lehman-brothers?trk=ppro_cprof,1892,190.35623678646934,164
/company/indiana-university?trk=ppro_cprof,1875,185.7696,160
/company/safeway?trk=ppro_cprof,1867,178.6914836636315,153
/company/virginia-tech?trk=ppro_cprof,1861,182.71574422353572,159
/company/examiner.com?trk=ppro_cprof,1845,206.3430894308943,181
/company/nasa?trk=ppro_cprof,1841,197.71265616512764,173
/company/ikon-office-solutions?trk=ppro_cprof,1838,179.28509249183895,155
/company/raymond-james-financial-inc-?trk=ppro_cprof,1838,188.3998911860718,164
/company/university-of-central-florida?trk=ppro_cprof,1838,189.15995647442872,163
/company/university-of-cincinnati?trk=ppro_cprof,1834,188.9383860414395,163
/company/state-street?trk=ppro_cprof,1825,176.37643835616439,150
/company/american-eagle-outfitters?trk=ppro_cprof,1819,172.9230346344145,149
/company/darden-restaurants?trk=ppro_cprof,1814,179.09371554575523,156
/company/university-of-georgia?trk=ppro_cprof,1812,185.06181015452538,159
/company/ciber_1?trk=ppro_cprof,1810,191.04585635359115,168
/company/northeastern-university?trk=ppro_cprof,1805,184.1263157894737,157
/company/unitedhealthcare?trk=ppro_cprof,1799,181.5864369093941,157
/company/harris-corporation?trk=ppro_cprof,1796,185.17650334075725,160
/company/sears-roebuck-and-co.?trk=ppro_cprof,1787,179.71796306659206,153
/company/gepowerandwater?trk=ppro_cprof,1783,180.10880538418397,157
/company/keybank?trk=ppro_cprof,1781,177.20325659741718,153
/company/johns-hopkins-university?trk=ppro_cprof,1781,196.75126333520495,170
/company/baker-hughes?trk=ppro_cprof,1778,176.83295838020248,152
/company/honeywell-aerospace?trk=ppro_cprof,1776,186.27252252252254,163
/company/jones-lang-lasalle?trk=ppro_cprof,1764,183.64569160997732,159
/company/temple-university?trk=ppro_cprof,1761,190.39125496876775,164
/company/university-of-colorado-boulder?trk=ppro_cprof,1761,188.86428165814877,164
/company/vmware?trk=ppro_cprof,1761,186.79216354344123,164
/company/internal-revenue-service?trk=ppro_cprof,1757,189.63346613545818,162
/company/usaa?trk=ppro_cprof,1755,181.42450142450141,156
/company/duke-university?trk=ppro_cprof,1754,185.28962371721778,158
/company/robert-half-technology?trk=ppro_cprof,1753,190.0501996577296,166
/company/rr-donnelley?trk=ppro_cprof,1751,180.53112507138778,156
/company/kmart?trk=ppro_cprof,1743,180.0109007458405,153
/company/mcgladrey?trk=ppro_cprof,1739,183.58539390454285,160
/company/bechtel-corporation?trk=ppro_cprof,1736,188.46082949308754,165
/company/thermo-fisher-scientific?trk=ppro_cprof,1733,176.5920369301789,151
/company/university-of-missouri?trk=ppro_cprof,1732,185.6853348729792,161
/company/ogilvy-&-mather?trk=ppro_cprof,1732,201.5271362586605,176
/company/compuware?trk=ppro_cprof,1731,185.36106296938186,163
/company/syracuse-university?trk=ppro_cprof,1729,190.66801619433198,166
/company/agilent-technologies?trk=ppro_cprof,1723,186.05919907138713,162
/company/us-army-corps-of-engineers?trk=ppro_cprof,1710,187.84269005847952,165
/company/netapp?trk=ppro_cprof,1701,184.53027630805408,160
/company/boy-scouts-of-america?trk=ppro_cprof,1697,182.55981143193873,158
/company/ucsf?trk=ppro_cprof,1696,187.91804245283018,160
/company/university-of-tennessee?trk=ppro_cprof,1691,184.09461856889413,160
/company/rockwell-collins?trk=ppro_cprof,1691,183.60969840331165,159
/company/nyc-department-of-education?trk=ppro_cprof,1684,191.95605700712588,163
/company/starwood-hotels-&-resorts-worldwide-inc?trk=ppro_cprof,1681,184.47590719809637,157
/company/espn?trk=ppro_cprof,1680,193.32083333333333,166
/company/u.s.-department-of-justice?trk=ppro_cprof,1668,206.34652278177458,184
/company/quintiles?trk=ppro_cprof,1657,181.6704888352444,160
/company/dhl?trk=ppro_cprof,1657,180.0350030175015,152
/company/united-states-senate?trk=ppro_cprof,1656,198.58695652173913,172
/company/gamestop?trk=ppro_cprof,1632,175.42218137254903,148
/company/kimberly-clark?trk=ppro_cprof,1630,179.91472392638036,155
/company/pacific-gas-and-electric-company?trk=ppro_cprof,1625,192.16123076923077,166
/company/cnn?trk=ppro_cprof,1625,206.8086153846154,180
/company/waste-management?trk=ppro_cprof,1623,179.21565003080715,153
/company/covidien_2?trk=ppro_cprof,1615,174.65510835913312,151
/company/san-jose-state-university?trk=ppro_cprof,1610,186.6416149068323,162
/company/university-of-houston?trk=ppro_cprof,1603,184.90517779164068,159
/company/carnegie-mellon-university?trk=ppro_cprof,1599,187.81988742964353,160
/company/centurylink?trk=ppro_cprof,1598,180.60888610763453,153
/company/fedex-office?trk=ppro_cprof,1597,179.80964308077645,154
/company/rockwell-automation?trk=ppro_cprof,1596,185.3295739348371,160
/company/bb&t?trk=ppro_cprof,1594,175.24027603513176,151
/company/the-world-bank?trk=ppro_cprof,1587,200.78197857592943,175
/company/visa?trk=ppro_cprof,1586,191.8530895334174,167
/company/hca?trk=ppro_cprof,1585,183.34889589905362,158
/company/fujitsu?trk=ppro_cprof,1579,197.07409753008233,176
/company/pearson-north-america?trk=ppro_cprof,1578,182.5190114068441,158
/company/mcgraw-hill-financial?trk=ppro_cprof,1572,189.4821882951654,161
/company/marsh?trk=ppro_cprof,1567,181.50095724313977,158
/company/itt?trk=ppro_cprof,1563,184.34293026231606,161
/company/parsons?trk=ppro_cprof,1560,188.125,166
/company/cargill?trk=ppro_cprof,1555,180.35112540192927,157
/company/university-of-california-irvine?trk=ppro_cprof,1554,186.90540540540542,162
/company/razorfish?trk=ppro_cprof,1553,194.0560206052801,171
/company/jwt?trk=ppro_cprof,1548,198.4670542635659,172
/company/bd1?trk=ppro_cprof,1547,184.2617970265029,158
/company/cummins-inc?trk=ppro_cprof,1547,180.85326438267614,155
/company/cleveland-clinic?trk=ppro_cprof,1547,188.1486748545572,163
/company/motorolasolutions?trk=ppro_cprof,1532,187.71605744125327,161
/company/gap-inc.-old-navy?trk=ppro_cprof,1530,172.5751633986928,149
/company/trw?trk=ppro_cprof,1521,185.7593688362919,163
/company/wipro?trk=ppro_cprof,1519,208.08031599736668,188
/company/unilever?trk=ppro_cprof,1518,182.9479578392622,158
/company/fis?trk=ppro_cprof,1516,183.05079155672823,160
/company/university-of-south-florida?trk=ppro_cprof,1516,194.84762532981532,168
/company/national-city-bank?trk=ppro_cprof,1513,173.93588896232652,147
/company/pepsico-frito-lay?trk=ppro_cprof,1512,176.64285714285714,148
/company/shell-oil-company?trk=ppro_cprof,1512,188.885582010582,163
/company/monsanto?trk=ppro_cprof,1507,187.62375580623757,162
/company/life_technologies?trk=ppro_cprof,1502,184.07256990679093,160
/company/georgia-pacific-llc?trk=ppro_cprof,1502,181.6631158455393,158
/company/apex-systems?trk=ppro_cprof,1502,190.22237017310252,164
/company/florida-state-university?trk=ppro_cprof,1495,187.52107023411372,163
/company/principal-financial-group?trk=ppro_cprof,1494,179.3078982597055,155
/company/u.s.-navy-reserve?trk=ppro_cprof,1488,187.48185483870967,158
/company/george-mason-university?trk=ppro_cprof,1488,195.48051075268816,170
